FIPS,State_Name,County_Name,Tract_Name,Total_Population,Prison_Population,Percent_In_Prison,Prison_Name,Student_Population,Percent_Student,Universities,Nearby_Universities,Military_Population,Percent_In_Military,Military_Institutions,Native_American_Population,Percent_Native_American,Native_American_Reservations
36061002901,New York,Census Tract 29.01,New York County,1096,940,85.70%,Manhattan Detention Complex,0,0.00%,,Pace University,0,0.00%,,0,0.00%,
36061003100,New York,Census Tract 31,New York County,2989,0,0.00%,,1064,35.50%,,Pace University; New York Law School,0,0.00%,,0,0.00%,
36061004002,New York,Census Tract 40.02,New York County,5090,0,0.00%,,1399,27.40%,,Cooper Union For The Advancement Of Science And Art,0,0.00%,,0,0.00%,
36061004200,New York,Census Tract 42,New York County,5216,0,0.00%,,2587,49.50%,Cooper Union For The Advancement Of Science And Art,Cooper Union For The Advancement Of Science And Art,0,0.00%,,0,0.00%,
36061005200,New York,Census Tract 52,New York County,3808,0,0.00%,,758,19.90%,,,0,0.00%,,0,0.00%,
36061006100,New York,Census Tract 61,New York County,5494,0,0.00%,,1270,23.10%,,The New School; Cooper Union For The Advancement Of Science And Art,0,0.00%,,0,0.00%,
36061009500,New York,Census Tract 95,New York County,3892,0,0.00%,,1120,28.70%,Fashion Institute Of Technology,Fashion Institute Of Technology,0,0.00%,,0,0.00%,
36061010300,New York,Census Tract 103,New York County,4095,0,0.00%,,1019,24.80%,,Fashion Institute Of Technology,0,0.00%,,0,0.00%,
36061015802,New York,Census Tract 158.02,New York County,4516,0,0.00%,,975,21.50%,,Icahn School Of Medicine At Mount Sinai,0,0.00%,,0,0.00%,
36061019900,New York,Census Tract 199,New York County,9598,0,0.00%,,2074,21.60%,,Columbia University In The City Of New York; Barnard College,0,0.00%,,0,0.00%,
36061020101,New York,Census Tract 201.01,New York County,1863,0,0.00%,,1011,54.20%,,Columbia University In The City Of New York; Barnard College,0,0.00%,,0,0.00%,
36061020300,New York,Census Tract 203,New York County,3874,0,0.00%,,3059,78.90%,Teachers College At Columbia University; Columbia University In The City Of New York,Manhattan School Of Music; Teachers College At Columbia University; Columbia University In The City Of New York; Barnard College,0,0.00%,,0,0.00%,
36061020500,New York,Census Tract 205,New York County,5023,0,0.00%,,2364,47.00%,Barnard College,Manhattan School Of Music; Teachers College At Columbia University; Columbia University In The City Of New York; Barnard College,0,0.00%,,0,0.00%,
36061020701,New York,Census Tract 207.01,New York County,3035,0,0.00%,,589,19.40%,,Manhattan School Of Music; Teachers College At Columbia University; Columbia University In The City Of New York; Barnard College,0,0.00%,,0,0.00%,
36061021703,New York,Census Tract 217.03,New York County,545,0,0.00%,,491,90.00%,Cuny City College,Cuny City College,0,0.00%,,0,0.00%,
36061026700,New York,Census Tract 267,New York County,2083,0,0.00%,,486,23.30%,Yeshiva University,Yeshiva University,0,0.00%,,0,0.00%,
36063024406,New York,Census Tract 244.06,Niagara County,3128,0,0.00%,,1108,35.40%,Niagara University,Niagara University,0,0.00%,,0,0.00%,
36063940001,New York,Census Tract 9400.01,Niagara County,1145,0,0.00%,,0,0.00%,,,0,0.00%,,595,51.90%,Tuscarora Reservation
36065025003,New York,Census Tract 250.03,Oneida County,3115,0,0.00%,,1748,56.10%,Hamilton College,Hamilton College,0,0.00%,,0,0.00%,
36065025900,New York,Census Tract 259,Oneida County,1338,1282,95.80%,Mohawk Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
36065026501,New York,Census Tract 265.01,Oneida County,755,0,0.00%,,726,96.10%,,Utica College,0,0.00%,,0,0.00%,
36065026600,New York,Census Tract 266,Oneida County,2152,2133,99.10%,Mid-State Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
36065980003,New York,Census Tract 9800.03,Oneida County,6,0,0.00%,,0,0.00%,,,0,0.00%,,1,16.60%,
36067004301,New York,Census Tract 43.01,Onondaga County,1911,0,0.00%,,981,51.30%,Upstate Medical University,Syracuse University; Upstate Medical University; Suny College Of Environmental Science And Forestry,0,0.00%,,0,0.00%,
36067004302,New York,Census Tract 43.02,Onondaga County,7606,0,0.00%,,5726,75.20%,Syracuse University; Suny College Of Environmental Science And Forestry,Syracuse University; Upstate Medical University; Suny College Of Environmental Science And Forestry,0,0.00%,,0,0.00%,
36067005602,New York,Census Tract 56.02,Onondaga County,2869,0,0.00%,,2583,90.00%,,,0,0.00%,,0,0.00%,
36067014600,New York,Census Tract 146,Onondaga County,5212,0,0.00%,,1107,21.20%,Le Moyne College,Le Moyne College,0,0.00%,,0,0.00%,
36067940000,New York,Census Tract 9400,Onondaga County,831,0,0.00%,,0,0.00%,,,0,0.00%,,281,33.80%,Onondaga Reservation
36069051900,New York,Census Tract 519,Ontario County,3188,0,0.00%,,1717,53.80%,Hobart William Smith Colleges,Hobart William Smith Colleges,0,0.00%,,0,0.00%,
36071011500,New York,Census Tract 115,Orange County,6537,1180,18.00%,Fci Otisville,0,0.00%,,,0,0.00%,,0,0.00%,
36071013600,New York,Census Tract 136,Orange County,7306,0,0.00%,,3179,43.50%,United States Military Academy,United States Military Academy,1139,15.50%,West Point Military Reservation,0,0.00%,
36073040602,New York,Census Tract 406.02,Orleans County,1472,1456,98.90%,Orleans Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
36075021401,New York,Census Tract 214.01,Oswego County,7914,0,0.00%,,3542,44.70%,Suny College At Oswego,Suny College At Oswego,0,0.00%,,0,0.00%,
36077591000,New York,Census Tract 5910,Otsego County,3584,0,0.00%,,809,22.50%,,Hartwick College; Suny Oneonta,0,0.00%,,0,0.00%,
36077591700,New York,Census Tract 5917,Otsego County,4715,0,0.00%,,3703,78.50%,Hartwick College; Suny Oneonta,Hartwick College; Suny Oneonta,0,0.00%,,0,0.00%,
36081121100,New York,Census Tract 1211,Queens County,2,0,0.00%,,0,0.00%,,,0,0.00%,,1,50.00%,
36081126700,New York,Census Tract 1267,Queens County,4490,0,0.00%,,2307,51.30%,St. John'S University-New York,St. John'S University-New York,0,0.00%,,0,0.00%,
36083040600,New York,Census Tract 406,Rensselaer County,2286,0,0.00%,,604,26.40%,Rensselaer Polytechnic Institute,Rensselaer Polytechnic Institute,0,0.00%,,0,0.00%,
36083041300,New York,Census Tract 413,Rensselaer County,5283,0,0.00%,,2231,42.20%,,Rensselaer Polytechnic Institute,0,0.00%,,0,0.00%,
36085001800,New York,Census Tract 18,Richmond County,495,0,0.00%,,0,0.00%,,,62,12.50%,,0,0.00%,
36085015400,New York,Census Tract 154,Richmond County,5,0,0.00%,,0,0.00%,,,0,0.00%,,1,20.00%,
36087013003,New York,Census Tract 130.03,Rockland County,3265,0,0.00%,,629,19.20%,St. Thomas Aquinas College,St. Thomas Aquinas College; Dominican College Of Blauvelt; Nyack College,0,0.00%,,0,0.00%,
36089491100,New York,Census Tract 4911,St. Lawrence County,2248,0,0.00%,,2184,97.10%,Clarkson University,Clarkson University,0,0.00%,,0,0.00%,
36089491200,New York,Census Tract 4912,St. Lawrence County,1546,0,0.00%,,1508,97.50%,Suny College At Potsdam,Suny College At Potsdam,0,0.00%,,0,0.00%,
36089491400,New York,Census Tract 4914,St. Lawrence County,4595,1047,22.70%,Ogdensburg Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
36089491900,New York,Census Tract 4919,St. Lawrence County,1529,0,0.00%,,1504,98.30%,St Lawrence University,St Lawrence University,0,0.00%,,0,0.00%,
36089492100,New York,Census Tract 4921,St. Lawrence County,4491,0,0.00%,,1034,23.00%,Suny College Of Technology At Canton,Suny College Of Technology At Canton,0,0.00%,,0,0.00%,
36091061303,New York,Census Tract 613.03,Saratoga County,2123,0,0.00%,,2104,99.10%,Skidmore College,Skidmore College,0,0.00%,,0,0.00%,
36093020300,New York,Census Tract 203,Schenectady County,1771,0,0.00%,,552,31.10%,,Union College,0,0.00%,,0,0.00%,
36093033400,New York,Census Tract 334,Schenectady County,3219,0,0.00%,,1377,42.70%,Union College,Union College,0,0.00%,,0,0.00%,
36095740300,New York,Census Tract 7403,Schoharie County,1090,0,0.00%,,1076,98.70%,Suny College Of Agriculture And Technology At Cobleskill,Suny College Of Agriculture And Technology At Cobleskill,0,0.00%,,0,0.00%,
36099950801,New York,Census Tract 9508.01,Seneca County,991,991,100.00%,Five Points Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
36103158014,New York,Census Tract 1580.14,Suffolk County,1066,0,0.00%,,659,61.80%,,Stony Brook University,0,0.00%,,0,0.00%,
36103158015,New York,Census Tract 1580.15,Suffolk County,9343,0,0.00%,,9160,98.00%,Stony Brook University,Stony Brook University,0,0.00%,,0,0.00%,
36103190709,New York,Census Tract 1907.09,Suffolk County,3101,0,0.00%,,0,0.00%,,,0,0.00%,,746,24.00%,
36105951100,New York,Census Tract 9511,Sullivan County,3784,2009,53.00%,Sullivan Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
36109000300,New York,Census Tract 3,Tompkins County,2780,0,0.00%,,2436,87.60%,Cornell University,Cornell University,0,0.00%,,0,0.00%,
36109000400,New York,Census Tract 4,Tompkins County,4968,0,0.00%,,4047,81.40%,,Cornell University,0,0.00%,,0,0.00%,
36109001100,New York,Census Tract 11,Tompkins County,6162,0,0.00%,,1459,23.60%,,Ithaca College,0,0.00%,,0,0.00%,
36109001200,New York,Census Tract 12,Tompkins County,3324,0,0.00%,,3137,94.30%,Ithaca College,Ithaca College,0,0.00%,,0,0.00%,
36111953500,New York,Census Tract 9535,Ulster County,5192,0,0.00%,,2674,51.50%,State University Of New York At New Paltz,State University Of New York At New Paltz,0,0.00%,,0,0.00%,
36111954500,New York,Census Tract 9545,Ulster County,4219,1412,33.40%,Ulster Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
36111955400,New York,Census Tract 9554,Ulster County,4574,1064,23.20%,Shawangunk Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
36115081002,New York,Census Tract 810.02,Washington County,3930,2128,54.10%,Washington Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
36119002204,New York,Census Tract 22.04,Westchester County,5144,0,0.00%,,1051,20.40%,Sarah Lawrence College,Sarah Lawrence College,0,0.00%,,0,0.00%,
36119008602,New York,Census Tract 86.02,Westchester County,5387,0,0.00%,,1193,22.10%,Manhattanville College,Suny At Purchase College; Manhattanville College,0,0.00%,,0,0.00%,
36119011800,New York,Census Tract 118,Westchester County,6722,0,0.00%,,1308,19.40%,,,0,0.00%,,0,0.00%,
36119981000,New York,Census Tract 9810,Westchester County,1121,308,27.40%,Woodfield Secure Cottage,444,39.60%,New York Medical College,New York Medical College,0,0.00%,,0,0.00%,
36119982000,New York,Census Tract 9820,Westchester County,1367,1357,99.20%,Sing Sing Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
36119983000,New York,Census Tract 9830,Westchester County,1038,907,87.30%,Bedford Hills Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
36119985000,New York,Census Tract 9850,Westchester County,2133,0,0.00%,,2081,97.50%,Suny At Purchase College,Suny At Purchase College,0,0.00%,,0,0.00%,
36121970201,New York,Census Tract 9702.01,Wyoming County,2090,2090,100.00%,Wyoming Correctional Facility,0,0.00%,,,0,0.00%,,0,0.00%,
36123150400,New York,Census Tract 1504,Yates County,3836,0,0.00%,,796,20.70%,Keuka College,Keuka College,0,0.00%,,0,0.00%,
37001021600,North Carolina,Census Tract 216,Alamance County,8913,0,0.00%,,2526,28.30%,Elon University,Elon University,0,0.00%,,0,0.00%,
37001021702,North Carolina,Census Tract 217.02,Alamance County,5897,0,0.00%,,1702,28.80%,,Elon University,0,0.00%,,0,0.00%,
37003040600,North Carolina,Census Tract 406,Alexander County,6320,1274,20.10%,,0,0.00%,,,0,0.00%,,0,0.00%,
37007980000,North Carolina,Census Tract 9800,Anson County,1366,1366,100.00%,,0,0.00%,,,0,0.00%,,0,0.00%,
37011930400,North Carolina,Census Tract 9304,Avery County,4937,1771,35.80%,Mountain View Correctional Institution,0,0.00%,,,0,0.00%,,0,0.00%,
37015960402,North Carolina,Census Tract 9604.02,Bertie County,4163,1367,32.80%,Bertie Correctional Institution,0,0.00%,,,0,0.00%,,0,0.00%,
37021000100,North Carolina,Census Tract 1,Buncombe County,1563,369,23.60%,Buncombe County Detention Center,0,0.00%,,,0,0.00%,,0,0.00%,
37021000400,North Carolina,Census Tract 4,Buncombe County,4436,0,0.00%,,1626,36.60%,University Of North Carolina At Asheville,University Of North Carolina At Asheville,0,0.00%,,0,0.00%,
37023021301,North Carolina,Census Tract 213.01,Burke County,5442,1032,18.90%,Burke Crv Center,0,0.00%,,,0,0.00%,,0,0.00%,
37033930200,North Carolina,Census Tract 9302,Caswell County,5517,1232,22.30%,Caswell County Detention Center,0,0.00%,,,0,0.00%,,0,0.00%,
37047930200,North Carolina,Census Tract 9302,Columbus County,1843,0,0.00%,,0,0.00%,,,0,0.00%,,410,22.20%,
37047930300,North Carolina,Census Tract 9303,Columbus County,2332,0,0.00%,,0,0.00%,,,0,0.00%,,397,17.00%,
37047931201,North Carolina,Census Tract 9312.01,Columbus County,5120,1361,26.50%,,0,0.00%,,,0,0.00%,,0,0.00%,
37049960202,North Carolina,Census Tract 9602.02,Craven County,4589,818,17.80%,Craven Correctional Institution,0,0.00%,,,0,0.00%,,0,0.00%,
37049961202,North Carolina,Census Tract 9612.02,Craven County,2428,0,0.00%,,0,0.00%,,,1786,73.50%,Marine Corps Air Station Cherry Point,0,0.00%,
37051001100,North Carolina,Census Tract 11,Cumberland County,3937,0,0.00%,,927,23.50%,Fayetteville State University,Fayetteville State University,0,0.00%,,0,0.00%,
37051003401,North Carolina,Census Tract 34.01,Cumberland County,2630,0,0.00%,,0,0.00%,,,289,10.90%,Fort Liberty,0,0.00%,
37051003403,North Carolina,Census Tract 34.03,Cumberland County,3524,0,0.00%,,0,0.00%,,,801,22.70%,Fort Liberty,0,0.00%,
37051003404,North Carolina,Census Tract 34.04,Cumberland County,2469,0,0.00%,,0,0.00%,,,2415,97.80%,Fort Liberty,0,0.00%,
37051003408,North Carolina,Census Tract 34.08,Cumberland County,5252,0,0.00%,,0,0.00%,,,1058,20.10%,Fort Liberty,0,0.00%,
37051003409,North Carolina,Census Tract 34.09,Cumberland County,3703,0,0.00%,,0,0.00%,,,2515,67.90%,Fort Liberty,0,0.00%,
37051003410,North Carolina,Census Tract 34.10,Cumberland County,4903,0,0.00%,,0,0.00%,,,3144,64.10%,Fort Liberty,0,0.00%,
37051003800,North Carolina,Census Tract 38,Cumberland County,2588,535,20.60%,Cumberland County Detention Center,0,0.00%,,Fayetteville State University,0,0.00%,,0,0.00%,
37051980100,North Carolina,Census Tract 9801,Cumberland County,427,0,0.00%,,0,0.00%,,,400,93.60%,Fort Liberty,0,0.00%,
37051980200,North Carolina,Census Tract 9802,Cumberland County,200,0,0.00%,,0,0.00%,,,178,89.00%,Fort Liberty,0,0.00%,
37063001303,North Carolina,Census Tract 13.03,Durham County,4052,0,0.00%,,2431,59.90%,North Carolina Central University,North Carolina Central University,0,0.00%,,0,0.00%,
37063001501,North Carolina,Census Tract 15.01,Durham County,3430,0,0.00%,,3398,99.00%,Duke University,Duke University,0,0.00%,,0,0.00%,
37063001503,North Carolina,Census Tract 15.03,Durham County,1861,0,0.00%,,1825,98.00%,,,0,0.00%,,0,0.00%,
37063002100,North Carolina,Census Tract 21,Durham County,9056,2467,27.20%,Fci Butner Medium I,0,0.00%,,,0,0.00%,,0,0.00%,
37067000100,North Carolina,Census Tract 1,Forsyth County,3239,678,20.90%,Forsyth County Law Enforcement Detention Center,0,0.00%,,Carolina University,0,0.00%,,0,0.00%,
37067000801,North Carolina,Census Tract 8.01,Forsyth County,2827,0,0.00%,,2116,74.80%,Winston-Salem State University,Winston-Salem State University,0,0.00%,,0,0.00%,
37067000802,North Carolina,Census Tract 8.02,Forsyth County,2258,0,0.00%,,646,28.60%,University Of North Carolina School Of The Arts,University Of North Carolina School Of The Arts; Winston-Salem State University,0,0.00%,,0,0.00%,
37067001300,North Carolina,Census Tract 13,Forsyth County,5265,0,0.00%,,3700,70.20%,Wake Forest University,Wake Forest University,0,0.00%,,0,0.00%,
37071031202,North Carolina,Census Tract 312.02,Gaston County,2467,0,0.00%,,748,30.30%,Belmont Abbey College,Belmont Abbey College,0,0.00%,,0,0.00%,
37077970703,North Carolina,Census Tract 9707.03,Granville County,4329,1045,24.10%,Umstead Correctional Center,0,0.00%,,,0,0.00%,,0,0.00%,
37077970704,North Carolina,Census Tract 9707.04,Granville County,2032,2023,99.50%,Dillon Regional Juvenile Detention Center,0,0.00%,,,0,0.00%,,0,0.00%,
37079950102,North Carolina,Census Tract 9501.02,Greene County,5807,3129,53.80%,Maury Correctional Institution,0,0.00%,,,0,0.00%,,0,0.00%,
37081010602,North Carolina,Census Tract 106.02,Guilford County,6114,0,0.00%,,2060,33.60%,,University Of North Carolina At Greensboro,0,0.00%,,0,0.00%,
37081010702,North Carolina,Census Tract 107.02,Guilford County,6928,0,0.00%,,5247,75.70%,University Of North Carolina At Greensboro; Greensboro College,University Of North Carolina At Greensboro; Greensboro College,0,0.00%,,0,0.00%,
37081010800,North Carolina,Census Tract 108,Guilford County,2946,654,22.10%,Greensboro Detention Center,0,0.00%,,Greensboro College,0,0.00%,,0,0.00%,
37081010900,North Carolina,Census Tract 109,Guilford County,2387,0,0.00%,,543,22.70%,,North Carolina A & T State University,0,0.00%,,0,0.00%,
37081011000,North Carolina,Census Tract 110,Guilford County,5224,0,0.00%,,3833,73.30%,North Carolina A & T State University,North Carolina A & T State University,0,0.00%,,0,0.00%,
37081011201,North Carolina,Census Tract 112.01,Guilford County,3378,0,0.00%,,1023,30.20%,,North Carolina A & T State University,0,0.00%,,0,0.00%,
37081011500,North Carolina,Census Tract 115,Guilford County,3866,0,0.00%,,1189,30.70%,,University Of North Carolina At Greensboro; Greensboro College,0,0.00%,,0,0.00%,
37081013601,North Carolina,Census Tract 136.01,Guilford County,4668,0,0.00%,,3658,78.30%,High Point University,High Point University,0,0.00%,,0,0.00%,
37083930800,North Carolina,Census Tract 9308,Halifax County,4687,0,0.00%,,0,0.00%,,,0,0.00%,,1378,29.40%,
37083931000,North Carolina,Census Tract 9310,Halifax County,3059,983,32.10%,Halifax County Jail,0,0.00%,,,0,0.00%,,0,0.00%,
37085070802,North Carolina,Census Tract 708.02,Harnett County,5289,0,0.00%,,1403,26.50%,Campbell University,Campbell University,0,0.00%,,0,0.00%,
37091950101,North Carolina,Census Tract 9501.01,Hertford County,3483,0,0.00%,,1048,30.00%,Chowan University,Chowan University,0,0.00%,,0,0.00%,
37091980000,North Carolina,Census Tract 9800,Hertford County,1215,1215,100.00%,Ci Rivers,0,0.00%,,,0,0.00%,,0,0.00%,
37093970202,North Carolina,Census Tract 9702.02,Hoke County,3991,0,0.00%,,0,0.00%,,,0,0.00%,,685,17.10%,
37093970401,North Carolina,Census Tract 9704.01,Hoke County,3507,0,0.00%,,0,0.00%,,,0,0.00%,,1121,31.90%,
37093970402,North Carolina,Census Tract 9704.02,Hoke County,2742,0,0.00%,,0,0.00%,,,0,0.00%,,1038,37.80%,
37095920102,North Carolina,Census Tract 9201.02,Hyde County,2284,531,23.20%,Hyde County Sheriff'S Office,0,0.00%,,,0,0.00%,,0,0.00%,
37099940200,North Carolina,Census Tract 9402,Jackson County,6141,0,0.00%,,0,0.00%,,,0,0.00%,,3330,54.20%,Cherokee Reservation
37099950600,North Carolina,Census Tract 9506,Jackson County,11518,0,0.00%,,4238,36.70%,Western Carolina University,Western Carolina University,0,0.00%,,0,0.00%,
37119004700,North Carolina,Census Tract 47,Mecklenburg County,1719,0,0.00%,,594,34.50%,Johnson C Smith University,Johnson & Wales University-Charlotte; Johnson C Smith University,0,0.00%,,0,0.00%,
37119005604,North Carolina,Census Tract 56.04,Mecklenburg County,8512,0,0.00%,,5731,67.30%,University Of North Carolina At Charlotte,University Of North Carolina At Charlotte,0,0.00%,,0,0.00%,
37119006109,North Carolina,Census Tract 61.09,Mecklenburg County,4833,1454,30.00%,Mecklenburg County Jail North,0,0.00%,,,0,0.00%,,0,0.00%,
37119006403,North Carolina,Census Tract 64.03,Mecklenburg County,6588,0,0.00%,,1774,26.90%,Davidson College,Davidson College,0,0.00%,,0,0.00%,
37123960201,North Carolina,Census Tract 9602.01,Montgomery County,1995,386,19.30%,Montgomery County Detention Center,0,0.00%,,,0,0.00%,,0,0.00%,
37127011104,North Carolina,Census Tract 111.04,Nash County,2538,629,24.70%,Nash Correctional Institution,0,0.00%,,,0,0.00%,,0,0.00%,
37129011502,North Carolina,Census Tract 115.02,New Hanover County,5494,0,0.00%,,3661,66.60%,University Of North Carolina Wilmington,University Of North Carolina Wilmington,0,0.00%,,0,0.00%,
37133000500,North Carolina,Census Tract 5,Onslow County,3349,0,0.00%,,0,0.00%,,,3289,98.20%,Marine Corps Air Station New River; Marine Corps Base Camp Lejeune,0,0.00%,
37133000600,North Carolina,Census Tract 6,Onslow County,13330,0,0.00%,,0,0.00%,,,13151,98.60%,Marine Corps Base Camp Lejeune,0,0.00%,
37133000902,North Carolina,Census Tract 9.02,Onslow County,3877,0,0.00%,,0,0.00%,,,1173,30.20%,Marine Corps Base Camp Lejeune,0,0.00%,
37133001000,North Carolina,Census Tract 10,Onslow County,6152,0,0.00%,,0,0.00%,,,5295,86.00%,Marine Corps Air Station New River,0,0.00%,
37135011601,North Carolina,Census Tract 116.01,Orange County,2114,0,0.00%,,2070,97.90%,University Of North Carolina At Chapel Hill,University Of North Carolina At Chapel Hill,0,0.00%,,0,0.00%,
37135011602,North Carolina,Census Tract 116.02,Orange County,6498,0,0.00%,,6099,93.80%,,University Of North Carolina At Chapel Hill,0,0.00%,,0,0.00%,
37135011700,North Carolina,Census Tract 117,Orange County,5791,0,0.00%,,1431,24.70%,,University Of North Carolina At Chapel Hill,0,0.00%,,0,0.00%,
37137950103,North Carolina,Census Tract 9501.03,Pamlico County,2491,581,23.30%,Pamlico County Jail,0,0.00%,,,0,0.00%,,0,0.00%,
37139960502,North Carolina,Census Tract 9605.02,Pasquotank County,5615,1018,18.10%,Albemarle District Jail,0,0.00%,,,0,0.00%,,0,0.00%,
37141920402,North Carolina,Census Tract 9204.02,Pender County,3041,700,23.00%,Pender Correctional Institution,0,0.00%,,,0,0.00%,,0,0.00%,
37147000400,North Carolina,Census Tract 4,Pitt County,5208,0,0.00%,,3550,68.10%,East Carolina University,East Carolina University,0,0.00%,,0,0.00%,
37153970100,North Carolina,Census Tract 9701,Richmond County,3213,620,19.20%,Morrison Correctional Institution,0,0.00%,,,0,0.00%,,0,0.00%,
37155960202,North Carolina,Census Tract 9602.02,Robeson County,4025,0,0.00%,,0,0.00%,,,0,0.00%,,2076,51.50%,
37155960204,North Carolina,Census Tract 9602.04,Robeson County,2057,0,0.00%,,0,0.00%,,,0,0.00%,,430,20.90%,
37155960301,North Carolina,Census Tract 9603.01,Robeson County,3283,0,0.00%,,0,0.00%,,,0,0.00%,,585,17.80%,
37155960302,North Carolina,Census Tract 9603.02,Robeson County,2416,0,0.00%,,0,0.00%,,,0,0.00%,,912,37.70%,
37155960402,North Carolina,Census Tract 9604.02,Robeson County,3342,0,0.00%,,0,0.00%,,,0,0.00%,,2428,72.60%,
